url_path,full_url,type,access,dynamic,localized,source_file
/admin/refunds,https://pacred.co/admin/refunds,page,admin,no,yes,app/[locale]/(admin)/admin/refunds/page.tsx
/admin/refunds/[id],https://pacred.co/admin/refunds/[id],page,admin,yes,yes,app/[locale]/(admin)/admin/refunds/[id]/page.tsx
/admin/refunds/new,https://pacred.co/admin/refunds/new,page,admin,no,yes,app/[locale]/(admin)/admin/refunds/new/page.tsx
/admin/report-cnt,https://pacred.co/admin/report-cnt,page,admin,no,yes,app/[locale]/(admin)/admin/report-cnt/page.tsx
/admin/report-cnt/[fNo],https://pacred.co/admin/report-cnt/[fNo],page,admin,yes,yes,app/[locale]/(admin)/admin/report-cnt/[fNo]/page.tsx
/admin/report-cnt/pay,https://pacred.co/admin/report-cnt/pay,page,admin,no,yes,app/[locale]/(admin)/admin/report-cnt/pay/page.tsx
/admin/reports,https://pacred.co/admin/reports,page,admin,no,yes,app/[locale]/(admin)/admin/reports/page.tsx
/admin/reports/agent-payouts,https://pacred.co/admin/reports/agent-payouts,page,admin,no,yes,app/[locale]/(admin)/admin/reports/agent-payouts/page.tsx
/admin/reports/ar-aging,https://pacred.co/admin/reports/ar-aging,page,admin,no,yes,app/[locale]/(admin)/admin/reports/ar-aging/page.tsx
/admin/reports/cockpit,https://pacred.co/admin/reports/cockpit,page,admin,no,yes,app/[locale]/(admin)/admin/reports/cockpit/page.tsx
/admin/reports/containers-awaiting-th,https://pacred.co/admin/reports/containers-awaiting-th,page,admin,no,yes,app/[locale]/(admin)/admin/reports/containers-awaiting-th/page.tsx
/admin/reports/containers-hs,https://pacred.co/admin/reports/containers-hs,page,admin,no,yes,app/[locale]/(admin)/admin/reports/containers-hs/page.tsx
/admin/reports/credit-pending,https://pacred.co/admin/reports/credit-pending,page,admin,no,yes,app/[locale]/(admin)/admin/reports/credit-pending/page.tsx
/admin/reports/debtors,https://pacred.co/admin/reports/debtors,page,admin,no,yes,app/[locale]/(admin)/admin/reports/debtors/page.tsx
/admin/reports/delivery-feedback,https://pacred.co/admin/reports/delivery-feedback,page,admin,no,yes,app/[locale]/(admin)/admin/reports/delivery-feedback/page.tsx
/admin/reports/forwarder,https://pacred.co/admin/reports/forwarder,page,admin,no,yes,app/[locale]/(admin)/admin/reports/forwarder/page.tsx
/admin/reports/forwarder-profit,https://pacred.co/admin/reports/forwarder-profit,page,admin,no,yes,app/[locale]/(admin)/admin/reports/forwarder-profit/page.tsx
/admin/reports/forwarder-volume,https://pacred.co/admin/reports/forwarder-volume,page,admin,no,yes,app/[locale]/(admin)/admin/reports/forwarder-volume/page.tsx
/admin/reports/hs-code-revenue,https://pacred.co/admin/reports/hs-code-revenue,page,admin,no,yes,app/[locale]/(admin)/admin/reports/hs-code-revenue/page.tsx
/admin/reports/lead-source,https://pacred.co/admin/reports/lead-source,page,admin,no,yes,app/[locale]/(admin)/admin/reports/lead-source/page.tsx
/admin/reports/monthly-orders,https://pacred.co/admin/reports/monthly-orders,page,admin,no,yes,app/[locale]/(admin)/admin/reports/monthly-orders/page.tsx
/admin/reports/otp-success,https://pacred.co/admin/reports/otp-success,page,admin,no,yes,app/[locale]/(admin)/admin/reports/otp-success/page.tsx
/admin/reports/payment,https://pacred.co/admin/reports/payment,page,admin,no,yes,app/[locale]/(admin)/admin/reports/payment/page.tsx
/admin/reports/pending-payments,https://pacred.co/admin/reports/pending-payments,page,admin,no,yes,app/[locale]/(admin)/admin/reports/pending-payments/page.tsx
/admin/reports/profit-analytics,https://pacred.co/admin/reports/profit-analytics,page,admin,no,yes,app/[locale]/(admin)/admin/reports/profit-analytics/page.tsx
/admin/reports/refunds,https://pacred.co/admin/reports/refunds,page,admin,no,yes,app/[locale]/(admin)/admin/reports/refunds/page.tsx
/admin/reports/sales-by-rep,https://pacred.co/admin/reports/sales-by-rep,page,admin,no,yes,app/[locale]/(admin)/admin/reports/sales-by-rep/page.tsx
/admin/reports/sales-monthly,https://pacred.co/admin/reports/sales-monthly,page,admin,no,yes,app/[locale]/(admin)/admin/reports/sales-monthly/page.tsx
/admin/reports/search-demand,https://pacred.co/admin/reports/search-demand,page,admin,no,yes,app/[locale]/(admin)/admin/reports/search-demand/page.tsx
/admin/reports/shop,https://pacred.co/admin/reports/shop,page,admin,no,yes,app/[locale]/(admin)/admin/reports/shop/page.tsx
/admin/reports/shops-profit,https://pacred.co/admin/reports/shops-profit,page,admin,no,yes,app/[locale]/(admin)/admin/reports/shops-profit/page.tsx
/admin/reports/shops-profit-pay,https://pacred.co/admin/reports/shops-profit-pay,page,admin,no,yes,app/[locale]/(admin)/admin/reports/shops-profit-pay/page.tsx
/admin/reports/sla-cycle-time,https://pacred.co/admin/reports/sla-cycle-time,page,admin,no,yes,app/[locale]/(admin)/admin/reports/sla-cycle-time/page.tsx
/admin/reports/sms-usage,https://pacred.co/admin/reports/sms-usage,page,admin,no,yes,app/[locale]/(admin)/admin/reports/sms-usage/page.tsx
/admin/reports/system,https://pacred.co/admin/reports/system,page,admin,no,yes,app/[locale]/(admin)/admin/reports/system/page.tsx
/admin/reports/user-sales-history,https://pacred.co/admin/reports/user-sales-history,page,admin,no,yes,app/[locale]/(admin)/admin/reports/user-sales-history/page.tsx
/admin/reports/user-sales-history/[customer_id],https://pacred.co/admin/reports/user-sales-history/[customer_id],page,admin,yes,yes,app/[locale]/(admin)/admin/reports/user-sales-history/[customer_id]/page.tsx
/admin/reports/yuan-profit,https://pacred.co/admin/reports/yuan-profit,page,admin,no,yes,app/[locale]/(admin)/admin/reports/yuan-profit/page.tsx
/admin/sales-payouts,https://pacred.co/admin/sales-payouts,page,admin,no,yes,app/[locale]/(admin)/admin/sales-payouts/page.tsx
/admin/sales-payouts/[id],https://pacred.co/admin/sales-payouts/[id],page,admin,yes,yes,app/[locale]/(admin)/admin/sales-payouts/[id]/page.tsx
/admin/search,https://pacred.co/admin/search,page,admin,no,yes,app/[locale]/(admin)/admin/search/page.tsx
/admin/service-orders,https://pacred.co/admin/service-orders,page,admin,no,yes,app/[locale]/(admin)/admin/service-orders/page.tsx
/admin/service-orders/cart,https://pacred.co/admin/service-orders/cart,page,admin,no,yes,app/[locale]/(admin)/admin/service-orders/cart/page.tsx
/admin/service-orders/cart/add,https://pacred.co/admin/service-orders/cart/add,page,admin,no,yes,app/[locale]/(admin)/admin/service-orders/cart/add/page.tsx
/admin/service-orders/[hNo],https://pacred.co/admin/service-orders/[hNo],page,admin,yes,yes,app/[locale]/(admin)/admin/service-orders/[hNo]/page.tsx
/admin/service-orders/[hNo]/edit,https://pacred.co/admin/service-orders/[hNo]/edit,page,admin,yes,yes,app/[locale]/(admin)/admin/service-orders/[hNo]/edit/page.tsx
/admin/service-orders/notes,https://pacred.co/admin/service-orders/notes,page,admin,no,yes,app/[locale]/(admin)/admin/service-orders/notes/page.tsx
/admin/service-orders/print,https://pacred.co/admin/service-orders/print,page,admin,no,yes,app/[locale]/(admin)/admin/service-orders/print/page.tsx
/admin/service-orders/refunds,https://pacred.co/admin/service-orders/refunds,page,admin,no,yes,app/[locale]/(admin)/admin/service-orders/refunds/page.tsx
/admin/settings,https://pacred.co/admin/settings,page,admin,no,yes,app/[locale]/(admin)/admin/settings/page.tsx
/admin/settings/business-config,https://pacred.co/admin/settings/business-config,page,admin,no,yes,app/[locale]/(admin)/admin/settings/business-config/page.tsx
/admin/settings/contacts,https://pacred.co/admin/settings/contacts,page,admin,no,yes,app/[locale]/(admin)/admin/settings/contacts/page.tsx
/admin/settings/forwarder-costs,https://pacred.co/admin/settings/forwarder-costs,page,admin,no,yes,app/[locale]/(admin)/admin/settings/forwarder-costs/page.tsx
/admin/settings/legacy-rates,https://pacred.co/admin/settings/legacy-rates,page,admin,no,yes,app/[locale]/(admin)/admin/settings/legacy-rates/page.tsx
/admin/settings/notifications,https://pacred.co/admin/settings/notifications,page,admin,no,yes,app/[locale]/(admin)/admin/settings/notifications/page.tsx
/admin/settings/promos,https://pacred.co/admin/settings/promos,page,admin,no,yes,app/[locale]/(admin)/admin/settings/promos/page.tsx
/admin/settings/tos-versions,https://pacred.co/admin/settings/tos-versions,page,admin,no,yes,app/[locale]/(admin)/admin/settings/tos-versions/page.tsx
/admin/settings/vip-tiers,https://pacred.co/admin/settings/vip-tiers,page,admin,no,yes,app/[locale]/(admin)/admin/settings/vip-tiers/page.tsx
/admin/shop-disbursement,https://pacred.co/admin/shop-disbursement,page,admin,no,yes,app/[locale]/(admin)/admin/shop-disbursement/page.tsx
/admin/shop-disbursement/history,https://pacred.co/admin/shop-disbursement/history,page,admin,no,yes,app/[locale]/(admin)/admin/shop-disbursement/history/page.tsx
/admin/shop-disbursement/history/[id],https://pacred.co/admin/shop-disbursement/history/[id],page,admin,yes,yes,app/[locale]/(admin)/admin/shop-disbursement/history/[id]/page.tsx
/admin/shop-disbursement/history/[id]/print,https://pacred.co/admin/shop-disbursement/history/[id]/print,page,admin,yes,yes,app/[locale]/(admin)/admin/shop-disbursement/history/[id]/print/page.tsx
/admin/shop-payouts,https://pacred.co/admin/shop-payouts,page,admin,no,yes,app/[locale]/(admin)/admin/shop-payouts/page.tsx
/admin/system/cron-health,https://pacred.co/admin/system/cron-health,page,admin,no,yes,app/[locale]/(admin)/admin/system/cron-health/page.tsx
/admin/system/crons,https://pacred.co/admin/system/crons,page,admin,no,yes,app/[locale]/(admin)/admin/system/crons/page.tsx
/admin/system/notifications,https://pacred.co/admin/system/notifications,page,admin,no,yes,app/[locale]/(admin)/admin/system/notifications/page.tsx
/admin/system/pcs-sync,https://pacred.co/admin/system/pcs-sync,page,admin,no,yes,app/[locale]/(admin)/admin/system/pcs-sync/page.tsx
/admin/tax-invoices,https://pacred.co/admin/tax-invoices,page,admin,no,yes,app/[locale]/(admin)/admin/tax-invoices/page.tsx
/admin/tax-invoices/[id],https://pacred.co/admin/tax-invoices/[id],page,admin,yes,yes,app/[locale]/(admin)/admin/tax-invoices/[id]/page.tsx
/admin/team-leaders,https://pacred.co/admin/team-leaders,page,admin,no,yes,app/[locale]/(admin)/admin/team-leaders/page.tsx
/admin/tools/china-category,https://pacred.co/admin/tools/china-category,page,admin,no,yes,app/[locale]/(admin)/admin/tools/china-category/page.tsx
/admin/wallet,https://pacred.co/admin/wallet,page,admin,no,yes,app/[locale]/(admin)/admin/wallet/page.tsx
/admin/wallet/add,https://pacred.co/admin/wallet/add,page,admin,no,yes,app/[locale]/(admin)/admin/wallet/add/page.tsx
/admin/wallet/deposit,https://pacred.co/admin/wallet/deposit,page,admin,no,yes,app/[locale]/(admin)/admin/wallet/deposit/page.tsx
/admin/wallet/history,https://pacred.co/admin/wallet/history,page,admin,no,yes,app/[locale]/(admin)/admin/wallet/history/page.tsx
/admin/wallet/[id],https://pacred.co/admin/wallet/[id],page,admin,yes,yes,app/[locale]/(admin)/admin/wallet/[id]/page.tsx
/admin/wallet/pay-user,https://pacred.co/admin/wallet/pay-user,page,admin,no,yes,app/[locale]/(admin)/admin/wallet/pay-user/page.tsx
/admin/wallet/withdrawals,https://pacred.co/admin/wallet/withdrawals,page,admin,no,yes,app/[locale]/(admin)/admin/wallet/withdrawals/page.tsx
/admin/warehouse/bulletin,https://pacred.co/admin/warehouse/bulletin,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/bulletin/page.tsx
/admin/warehouse/containers,https://pacred.co/admin/warehouse/containers,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/containers/page.tsx
/admin/warehouse/qa-inspections,https://pacred.co/admin/warehouse/qa-inspections,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/qa-inspections/page.tsx
/admin/warehouse/qa-inspections/[id],https://pacred.co/admin/warehouse/qa-inspections/[id],page,admin,yes,yes,app/[locale]/(admin)/admin/warehouse/qa-inspections/[id]/page.tsx
/admin/warehouse/qa-inspections/new,https://pacred.co/admin/warehouse/qa-inspections/new,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/qa-inspections/new/page.tsx
/admin/warehouse/worker,https://pacred.co/admin/warehouse/worker,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/worker/page.tsx
/admin/warehouse/worker/follow,https://pacred.co/admin/warehouse/worker/follow,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/worker/follow/page.tsx
/admin/warehouse/worker/intake,https://pacred.co/admin/warehouse/worker/intake,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/worker/intake/page.tsx
/admin/warehouse/worker/measure,https://pacred.co/admin/warehouse/worker/measure,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/worker/measure/page.tsx
/admin/warehouse/worker/sacks,https://pacred.co/admin/warehouse/worker/sacks,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/worker/sacks/page.tsx
/admin/warehouse/worker/shipping,https://pacred.co/admin/warehouse/worker/shipping,page,admin,no,yes,app/[locale]/(admin)/admin/warehouse/worker/shipping/page.tsx
/admin/wht,https://pacred.co/admin/wht,page,admin,no,yes,app/[locale]/(admin)/admin/wht/page.tsx
/admin/withdrawal/freight-th,https://pacred.co/admin/withdrawal/freight-th,page,admin,no,yes,app/[locale]/(admin)/admin/withdrawal/freight-th/page.tsx
/admin/withdrawals,https://pacred.co/admin/withdrawals,page,admin,no,yes,app/[locale]/(admin)/admin/withdrawals/page.tsx
/admin/yuan-payments,https://pacred.co/admin/yuan-payments,page,admin,no,yes,app/[locale]/(admin)/admin/yuan-payments/page.tsx
/admin/yuan-payments/[id],https://pacred.co/admin/yuan-payments/[id],page,admin,yes,yes,app/[locale]/(admin)/admin/yuan-payments/[id]/page.tsx
/admin/yuan-payments/new,https://pacred.co/admin/yuan-payments/new,page,admin,no,yes,app/[locale]/(admin)/admin/yuan-payments/new/page.tsx
/api/admin/audit/export,https://pacred.co/api/admin/audit/export,route-handler,api,no,no,app/api/admin/audit/export/route.tsx
/api/admin/forwarders/check-tracking,https://pacred.co/api/admin/forwarders/check-tracking,route-handler,api,no,no,app/api/admin/forwarders/check-tracking/route.ts
/api/admin/momo/backfill,https://pacred.co/api/admin/momo/backfill,route-handler,api,no,no,app/api/admin/momo/backfill/route.ts
/api/admin/momo/container-closed,https://pacred.co/api/admin/momo/container-closed,route-handler,api,no,no,app/api/admin/momo/container-closed/route.ts
/api/admin/momo/debug/tracking,https://pacred.co/api/admin/momo/debug/tracking,route-handler,api,no,no,app/api/admin/momo/debug/tracking/route.ts
/api/admin/momo/import-track,https://pacred.co/api/admin/momo/import-track,route-handler,api,no,no,app/api/admin/momo/import-track/route.ts
/api/admin/momo/sack-info,https://pacred.co/api/admin/momo/sack-info,route-handler,api,no,no,app/api/admin/momo/sack-info/route.ts
/api/admin/momo/sync,https://pacred.co/api/admin/momo/sync,route-handler,api,no,no,app/api/admin/momo/sync/route.ts
/api/admin/momo/sync-preview,https://pacred.co/api/admin/momo/sync-preview,route-handler,api,no,no,app/api/admin/momo/sync-preview/route.ts
/api/admin/sms-diagnostic,https://pacred.co/api/admin/sms-diagnostic,route-handler,api,no,no,app/api/admin/sms-diagnostic/route.ts
/api/china-search,https://pacred.co/api/china-search,route-handler,api,no,no,app/api/china-search/route.ts
/api/china-search/image,https://pacred.co/api/china-search/image,route-handler,api,no,no,app/api/china-search/image/route.ts
/api/cron/auto-cancel-orders,https://pacred.co/api/cron/auto-cancel-orders,route-handler,api,no,no,app/api/cron/auto-cancel-orders/route.ts
/api/cron/billing-run-overdue,https://pacred.co/api/cron/billing-run-overdue,route-handler,api,no,no,app/api/cron/billing-run-overdue/route.ts
/api/cron/cargothai-sync,https://pacred.co/api/cron/cargothai-sync,route-handler,api,no,no,app/api/cron/cargothai-sync/route.ts
/api/cron/container-bulletin,https://pacred.co/api/cron/container-bulletin,route-handler,api,no,no,app/api/cron/container-bulletin/route.ts
/api/cron/expire-driver-assignments,https://pacred.co/api/cron/expire-driver-assignments,route-handler,api,no,no,app/api/cron/expire-driver-assignments/route.ts
/api/cron/expire-probation,https://pacred.co/api/cron/expire-probation,route-handler,api,no,no,app/api/cron/expire-probation/route.ts
/api/cron/margin-flag,https://pacred.co/api/cron/margin-flag,route-handler,api,no,no,app/api/cron/margin-flag/route.ts
/api/cron/momo-sync,https://pacred.co/api/cron/momo-sync,route-handler,api,no,no,app/api/cron/momo-sync/route.ts
/api/cron/pcs-sync,https://pacred.co/api/cron/pcs-sync,route-handler,api,no,no,app/api/cron/pcs-sync/route.ts
/api/cron/reap-incomplete-signups,https://pacred.co/api/cron/reap-incomplete-signups,route-handler,api,no,no,app/api/cron/reap-incomplete-signups/route.ts
/api/cron/refresh-active-customers,https://pacred.co/api/cron/refresh-active-customers,route-handler,api,no,no,app/api/cron/refresh-active-customers/route.ts
/api/cron/sales-daily-digest,https://pacred.co/api/cron/sales-daily-digest,route-handler,api,no,no,app/api/cron/sales-daily-digest/route.ts
/api/cron/send-scheduled-broadcasts,https://pacred.co/api/cron/send-scheduled-broadcasts,route-handler,api,no,no,app/api/cron/send-scheduled-broadcasts/route.ts
/api/cron/sheets-sync-ctt,https://pacred.co/api/cron/sheets-sync-ctt,route-handler,api,no,no,app/api/cron/sheets-sync-ctt/route.ts
/api/cron/sms-balance-check,https://pacred.co/api/cron/sms-balance-check,route-handler,api,no,no,app/api/cron/sms-balance-check/route.ts
/api/cron/sync-container-cost-sheet,https://pacred.co/api/cron/sync-container-cost-sheet,route-handler,api,no,no,app/api/cron/sync-container-cost-sheet/route.ts
/api/cron/wallet-reconcile,https://pacred.co/api/cron/wallet-reconcile,route-handler,api,no,no,app/api/cron/wallet-reconcile/route.ts
/api/customs-declaration/[id],https://pacred.co/api/customs-declaration/[id],route-handler,api,yes,no,app/api/customs-declaration/[id]/route.tsx
/api/customs-letter,https://pacred.co/api/customs-letter,route-handler,api,no,no,app/api/customs-letter/route.tsx
/api/dbd/[taxId],https://pacred.co/api/dbd/[taxId],route-handler,api,yes,no,app/api/dbd/[taxId]/route.ts
/api/freight-invoice/[id],https://pacred.co/api/freight-invoice/[id],route-handler,api,yes,no,app/api/freight-invoice/[id]/route.tsx
/api/freight-invoice/[id]/do-letter,https://pacred.co/api/freight-invoice/[id]/do-letter,route-handler,api,yes,no,app/api/freight-invoice/[id]/do-letter/route.tsx
/api/freight-invoice/[id]/form-e,https://pacred.co/api/freight-invoice/[id]/form-e,route-handler,api,yes,no,app/api/freight-invoice/[id]/form-e/route.tsx
/api/freight-invoice/[id]/packing-list,https://pacred.co/api/freight-invoice/[id]/packing-list,route-handler,api,yes,no,app/api/freight-invoice/[id]/packing-list/route.tsx
/api/freight-receipt/[id],https://pacred.co/api/freight-receipt/[id],route-handler,api,yes,no,app/api/freight-receipt/[id]/route.tsx
/api/observability/incident,https://pacred.co/api/observability/incident,route-handler,api,no,no,app/api/observability/incident/route.ts
/api/observability/sentry-webhook,https://pacred.co/api/observability/sentry-webhook,route-handler,api,no,no,app/api/observability/sentry-webhook/route.ts
/api/payment-due-count,https://pacred.co/api/payment-due-count,route-handler,api,no,no,app/api/payment-due-count/route.ts
/api/pdf/shop-order/[hNo],https://pacred.co/api/pdf/shop-order/[hNo],route-handler,api,yes,no,app/api/pdf/shop-order/[hNo]/route.tsx
/api/tax-invoice/[id],https://pacred.co/api/tax-invoice/[id],route-handler,api,yes,no,app/api/tax-invoice/[id]/route.tsx
/api/webhooks/line,https://pacred.co/api/webhooks/line,route-handler,api,no,no,app/api/webhooks/line/route.ts
/auth/callback,https://pacred.co/auth/callback,route-handler,system,no,no,app/auth/callback/route.ts
/auth/signout,https://pacred.co/auth/signout,route-handler,system,no,no,app/auth/signout/route.ts
/feed.xml,https://pacred.co/feed.xml,route-handler,system,no,no,app/feed.xml/route.ts
/line,https://pacred.co/line,route-handler,system,no,no,app/line/route.ts
/robots.txt,https://pacred.co/robots.txt,metadata,system,no,no,app/robots.ts
/sitemap.xml,https://pacred.co/sitemap.xml,metadata,system,no,no,app/sitemap.ts
